"","Var3","mean_chla"
"254","2019-04-02",14.9374564488729
"255","2019-04-05",15.7258051685665
"256","2019-04-09",11.9410707950592
"257","2019-04-10",15.3060511442331
"258","2019-04-11",16.09760995274
"259","2019-04-15",16.3870809525251
"260","2019-04-19",18.5515202283859
"261","2019-04-21",12.7026760452672
"262","2019-04-22",14.0082224696875
"263","2019-04-25",20.8445151272942
"264","2019-05-10",3.19305109977722
"265","2019-05-11",4.21057220300039
"266","2019-05-12",14.2239920298258
"267","2019-05-14",0.451626479625702
"268","2019-05-15",11.5867515802383
"269","2019-05-16",18.4779196693784
"270","2019-05-24",27.3932923109908
"271","2019-06-19",21.0233027140299
"272","2019-06-27",24.7999201183734
"273","2019-06-28",25.607752869837
"274","2019-06-29",0.555983245372772
"275","2019-07-01",14.3196341603994
"276","2019-07-03",0.0544502176344395
"277","2019-07-11",7.76999164479119
"278","2019-07-15",94.3102381856818
"279","2019-07-20",1.13206134736538
"280","2019-07-24",30.6892038524151
"281","2019-07-25",9.74268983490765
"282","2019-07-30",266.229326327642
"283","2019-08-03",1.31758191188176
"284","2019-08-07",23.4930521900004
"285","2019-08-08",35.8009039968252
"286","2019-08-13",0.558671534061432
"287","2019-08-23",22.6743747790654
"288","2019-08-25",38.825052311023
"289","2019-08-26",107.190088252227
"290","2019-08-31",74.6941636064473
"291","2019-09-05",75.9350240707398
"292","2019-09-07",137.335342407227
"293","2019-09-08",21.6634069681168
"294","2019-09-11",66.8009454182216
"295","2019-09-17",59.0329324563344
"296","2019-09-20",80.1312403316084
"297","2019-09-28",55.421404115359
"298","2020-04-01",29.3791675567627
"299","2020-04-02",15.0044379194578
"300","2020-04-08",24.0863617496057
"301","2020-04-15",40.6516248041933
"302","2020-04-18",25.6492364135655
"303","2020-04-19",30.7175439233365
"304","2020-04-20",35.301615330908
"305","2020-04-24",17.9251950823743
"306","2020-04-25",18.3661379969638
"307","2020-04-26",14.9745505650838
"308","2020-04-27",15.3505092461904
"309","2020-05-06",15.6698573568593
"310","2020-05-08",13.6272390589995
"311","2020-05-10",52.4487899939219
"312","2020-05-11",10.8736587047577
"313","2020-05-12",13.0438975021243
"314","2020-05-13",8.44829750061035
"315","2020-05-15",5.02102315425873
"316","2020-05-20",0.402888089418411
"317","2020-05-26",17.217387676239
"318","2020-05-27",13.7889132764604
"319","2020-05-28",10.7234420776367
"320","2020-05-29",11.5989566776488
"321","2020-05-30",18.4949951984666
"322","2020-05-31",13.7404975742102
"323","2020-06-01",25.2971910917097
"324","2020-06-02",0.938658833503723
"325","2020-06-03",16.2194131704477
"326","2020-06-05",21.1307773590088
"327","2020-06-07",15.2455687522889
"328","2020-06-08",195.611659944057
"329","2020-06-18",17.8589122593403
"330","2020-06-24",0.426296532154083
"331","2020-07-05",35.2033381342888
"332","2020-07-06",11.5566590925058
"333","2020-07-18",31.5896105983041
"334","2020-08-01",7.78501176834109
"335","2020-08-08",29.6968131415984
"336","2020-08-09",47.308973548205
"337","2020-08-12",9.43042192525334
"338","2020-08-21",49.4693196614583
"339","2020-08-29",27.9682414314964
"340","2020-09-05",24.2559736285891
"341","2020-09-06",21.3484040617943
"342","2020-09-08",17.4234285950661
"343","2020-09-09",62.5378662109375
"344","2020-09-17",9.9239971800284
"345","2020-09-18",7.41606083512306
"346","2020-09-19",9.08578300476074
"347","2020-09-23",8.03468322753907
"348","2020-09-24",40.6287738765989
"349","2020-09-26",2.18351888656616
"350","2020-09-27",4.64244708418846
